Trip_Year,Trip_Month,Trip_Day,gender,usertype,trip_count,avg_trip_length (min)
2020,4,18,1,Customer,1287,25.0
2020,4,18,1,Subscriber,8815,22.0
2020,4,18,2,Customer,711,43.0
2020,4,18,2,Subscriber,3578,20.0
2020,4,19,1,Customer,5392,46.0
2020,4,19,1,Subscriber,19186,23.0
2020,4,19,2,Customer,4758,43.0
2020,4,19,2,Subscriber,9607,25.0
2020,4,20,1,Customer,1454,55.0
2020,4,20,1,Subscriber,12159,19.0
2020,4,20,2,Customer,851,35.0
2020,4,20,2,Subscriber,5200,19.0
2020,4,21,1,Customer,1094,28.0
2020,4,21,1,Subscriber,9984,17.0
2020,4,21,2,Customer,582,51.0
2020,4,21,2,Subscriber,4009,22.0
2020,4,22,1,Customer,1711,33.0
2020,4,22,1,Subscriber,13152,17.0
2020,4,22,2,Customer,1129,45.0
2020,4,22,2,Subscriber,5577,18.0
2020,4,23,1,Customer,1410,26.0
2020,4,23,1,Subscriber,10962,16.0
2020,4,23,2,Customer,708,62.0
2020,4,23,2,Subscriber,4443,20.0
2020,4,24,1,Customer,816,24.0
2020,4,24,1,Subscriber,7906,16.0
2020,4,24,2,Customer,380,76.0
2020,4,24,2,Subscriber,2709,18.0
2020,4,25,1,Customer,7032,38.0
2020,4,25,1,Subscriber,23833,24.0
2020,4,25,2,Customer,6053,38.0
2020,4,25,2,Subscriber,12162,30.0
2020,4,26,1,Customer,746,33.0
2020,4,26,1,Subscriber,5428,19.0
2020,4,26,2,Customer,341,35.0
2020,4,26,2,Subscriber,2160,16.0
2020,4,27,1,Customer,1125,31.0
2020,4,27,1,Subscriber,10655,16.0
2020,4,27,2,Customer,584,29.0
2020,4,27,2,Subscriber,4079,18.0
2020,4,28,1,Customer,3488,36.0
2020,4,28,1,Subscriber,19274,19.0
2020,4,28,2,Customer,2786,40.0
2020,4,28,2,Subscriber,9144,21.0
2020,4,29,1,Customer,1497,29.0
2020,4,29,1,Subscriber,12414,16.0
2020,4,29,2,Customer,817,32.0
2020,4,29,2,Subscriber,5261,18.0
2020,4,30,1,Customer,892,24.0
2020,4,30,1,Subscriber,8923,15.0
2020,4,30,2,Customer,454,36.0
2020,4,30,2,Subscriber,3246,20.0
